State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
MD,Chalk Point,1571,2,"CSE12, CSEW12",2017,ARP,929.23,12,228127.99,,216.008,0.19,246.01,247341.437,2427491.181,3,MAAC,Prince George's County,Electric Utility,"GenOn Chalk Point, LLC","GenOn Chalk Point, LLC","ARP : Gregory A Staggers (606950),CSSO2G1 : Gregory A Staggers (606950),CSNOXOS : Gregory A Staggers (606950),CSOSG2 : Gregory A Staggers (606950),CSNOX : Gregory A Staggers (606950),RGGI : Gregory A Staggers (606950),MATS : Gregory A Staggers (606950)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Table 1,Phase 1 Group 1,Operating,Dry bottom wall-fired boiler,Coal,Pipeline Natural Gas,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)<br>Overfire Air<br>Ammonia Injection<br>Other,Electrostatic Precipitator,,38.5444,-76.6861
MD,Chalk Point,1571,3,,2017,ARP,344.4,12,97573.18,,4.381,0.0698,55.486,60796.651,1025558.619,3,MAAC,Prince George's County,Electric Utility,"GenOn Chalk Point, LLC","GenOn Chalk Point, LLC","ARP : Gregory A Staggers (606950),CSSO2G1 : Gregory A Staggers (606950),CSNOXOS : Gregory A Staggers (606950),CSOSG2 : Gregory A Staggers (606950),CSNOX : Gregory A Staggers (606950),RGGI : Gregory A Staggers (606950),MATS : Gregory A Staggers (606950)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,38.5444,-76.6861
MD,Chalk Point,1571,4,,2017,ARP,914.06,12,332430.32,,6.662,0.0982,242.454,214803.554,3623503.186,3,MAAC,Prince George's County,Electric Utility,"GenOn Chalk Point, LLC","GenOn Chalk Point, LLC","ARP : Gregory A Staggers (606950),CSSO2G1 : Gregory A Staggers (606950),CSNOXOS : Gregory A Staggers (606950),CSOSG2 : Gregory A Staggers (606950),CSNOX : Gregory A Staggers (606950),RGGI : Gregory A Staggers (606950),MATS : Gregory A Staggers (606950)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,,Operating,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,Overfire Air,,,38.5444,-76.6861
MD,Dickerson,1572,1,"CSD123, CSDW13",2017,ARP,724.64,12,67844.32,,51.224,0.2317,83.76,67763.67,660507.774,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSOSG2 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),MATS : David M Bennett (608175)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Non-catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,39.2086,-77.4644
MD,Dickerson,1572,2,"CSD123, CSDW13",2017,ARP,941.7,12,89372.44,,64.35,0.2173,105.823,89357.702,870937.918,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSOSG2 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),MATS : David M Bennett (608175)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Non-catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,39.2086,-77.4644
MD,Dickerson,1572,3,"CSD123, CSDW13",2017,ARP,956.81,12,93530.47,,69.075,0.2119,109.746,93245.387,908863.154,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSOSG2 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),MATS : David M Bennett (608175)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,Phase 2 Group 1,Operating,Tangentially-fired,Coal,,Wet Limestone,Low NOx Burner Technology w/ Separated OFA<br>Selective Non-catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,39.2086,-77.4644
MD,Dickerson,1572,GT2,,2017,ARP,377.16,12,51114.1,,1.34,0.1201,36.059,36765.647,607945.313,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSOSG2 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),MATS : David M Bennett (608175)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.2086,-77.4644
MD,Dickerson,1572,GT3,,2017,ARP,370.59,12,49387.5,,1.521,0.0831,25.792,38590.239,637039.224,3,MAAC,Montgomery County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : David M Bennett (608175),CSSO2G1 : David M Bennett (608175),CSNOXOS : David M Bennett (608175),CSOSG2 : David M Bennett (608175),CSNOX : David M Bennett (608175),RGGI : David M Bennett (608175),MATS : David M Bennett (608175)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.2086,-77.4644
MD,Gould Street,1553,3,,2017,ARP,359.4,12,14191.09,,0.052,0.1193,14.895,10272.768,172856.999,3,MAAC,Baltimore city,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),RGGI : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),RGGI : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Dry bottom wall-fired boiler,Pipeline Natural Gas,,,Low NOx Burner Technology w/ Overfire Air,,,39.2661,-76.6042
MD,Herbert A Wagner,1554,1,,2017,ARP,779.37,12,4732.85,,2.517,0.0463,6.804,8547.109,140772.588,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"CSNOX : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),MATS : John J Strauch Jr (607962),RGGI : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962)","CSNOX : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),MATS : Thomas Weissinger (606943),RGGI : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943)",Phase 2,,Operating,Dry bottom wall-fired boiler,Other Oil,Pipeline Natural Gas,,,Electrostatic Precipitator,,39.1781,-76.5268
MD,Herbert A Wagner,1554,2,,2017,ARP,1551.12,12,21888.9,,116.466,0.0782,35.76,35026.241,341394.921,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"RGGI : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962),MATS : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962)","RGGI : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943),MATS : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943)",Phase 2,Phase 2 Group 1,Operating,Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology (Dry Bottom only)<br>Selective Non-catalytic Reduction,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,39.1781,-76.5268
MD,Herbert A Wagner,1554,3,,2017,ARP,1139.43,12,203254.53,,1242.816,0.0965,81.023,203723.221,1985601.877,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"RGGI : John J Strauch Jr (607962),CSNOXOS : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),MATS : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962)","RGGI : Thomas Weissinger (606943),CSNOXOS : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),MATS : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943)",Phase 2,Phase 2 Group 2,Operating,Dry bottom wall-fired boiler,Coal,,,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,39.1781,-76.5268
MD,Herbert A Wagner,1554,4,,2017,ARP,200.5,12,13052.67,,60.824,0.1283,20.159,15264.512,191428.864,3,MAAC,Anne Arundel County,Electric Utility,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,"CSNOXOS : John J Strauch Jr (607962),ARP : John J Strauch Jr (607962),CSSO2G1 : John J Strauch Jr (607962),CSNOX : John J Strauch Jr (607962),MATS : John J Strauch Jr (607962),CSOSG2 : John J Strauch Jr (607962),RGGI : John J Strauch Jr (607962)","CSNOXOS : Thomas Weissinger (606943),ARP : Thomas Weissinger (606943),CSSO2G1 : Thomas Weissinger (606943),CSNOX : Thomas Weissinger (606943),MATS : Thomas Weissinger (606943),CSOSG2 : Thomas Weissinger (606943),RGGI : Thomas Weissinger (606943)",Phase 2,,Operating,Dry bottom wall-fired boiler,Other Oil,Pipeline Natural Gas,,,Electrostatic Precipitator,,39.1781,-76.5268
MD,Morgantown,1573,1,"MSF1, MSFW1",2017,ARP,3442.56,12,1239632.32,,612.76,0.0442,223.121,1158799.067,1.13E+07,3,MAAC,Charles County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : Thomas G Turk (3259),CSSO2G1 : Thomas G Turk (3259),CSNOXOS : Thomas G Turk (3259),CSOSG2 : Thomas G Turk (3259),CSNOX : Thomas G Turk (3259),RGGI : Thomas G Turk (3259),MATS : Thomas G Turk (3259)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Ammonia Injection<br>Selective Catalytic Reduction,Electrostatic Precipitator,,38.3592,-76.9767
MD,Morgantown,1573,2,"MSF2, MSFW2",2017,ARP,3935.1,12,1560524.07,,905.643,0.0458,280.563,1478237.189,1.44E+07,3,MAAC,Charles County,Electric Utility,"GenOn Mid-Atlantic, LLC","GenOn Mid-Atlantic, LLC","ARP : Thomas G Turk (3259),CSSO2G1 : Thomas G Turk (3259),CSNOXOS : Thomas G Turk (3259),CSOSG2 : Thomas G Turk (3259),CSNOX : Thomas G Turk (3259),RGGI : Thomas G Turk (3259),MATS : Thomas G Turk (3259)","ARP : Mark A Gouveia (1427),CSSO2G1 : Mark A Gouveia (1427),CSNOXOS : Mark A Gouveia (1427),CSOSG2 : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),RGGI : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,Coal,Residual Oil,Wet Limestone,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Ammonia Injection<br>Selective Catalytic Reduction,Electrostatic Precipitator,,38.3592,-76.9767
MD,Perryman,1556,**51,,2017,ARP,617.67,12,77459,,1.649,0.1088,34.008,56603.443,927569.572,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),RGGI : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),RGGI : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection,,,39.4422,-76.2208
MD,Perryman,1556,1-Jun,CS6A,2017,ARP,1403.23,12,77950.56,,0.233,0.0201,3.955,45573.971,760681.087,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),RGGI : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),RGGI : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,39.4422,-76.2208
MD,Perryman,1556,2-Jun,CS6A,2017,ARP,1349.67,12,75177.01,,0.225,0.0207,3.854,43900.125,732447.285,3,,Harford County,Electric Utility,Constellation Power Service Generation LLC,Constellation Power Service Generation LLC,"ARP : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSSO2G1 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOXOS : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSOSG2 : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),CSNOX : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017),RGGI : William M Swahl (604211) (Ended Oct 16, 2017)<br>James J Carty (602803) (Started Oct 16, 2017) (Ended Nov 30, 2017)<br>Bryan Bennett (608938) (Started Nov 30, 2017)","ARP : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSSO2G1 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOXOS : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSOSG2 : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),CSNOX : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017),RGGI : Edwin Much (601730) (Ended May 15, 2017)<br>Albert Hatton (606129) (Started May 15, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,39.4422,-76.2208
MD,Rock Springs Generating Facility,7835,1,,2017,ARP,477.33,12,78021.39,,0.242,0.0375,12.36,47869.334,805486.476,3,,Cecil County,Electric Utility,Old Dominion Electric Cooperative,"EP Rock Springs, LLC, Essential Power Rock Springs, LLC","ARP : Brian Leary (604449),CSSO2G1 : Brian Leary (604449),CSNOXOS : Brian Leary (604449),CSOSG2 : Brian Leary (604449),CSNOX : Brian Leary (604449),RGGI : Brian Leary (604449)","ARP : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSSO2G1 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOXOS : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSOSG2 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOX : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),RGGI : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Rock Springs Generating Facility,7835,2,,2017,ARP,408.52,12,65696.64,,0.204,0.038,10.786,40398.423,679777.97,3,,Cecil County,Electric Utility,Old Dominion Electric Cooperative,"EP Rock Springs, LLC, Essential Power Rock Springs, LLC","ARP : Brian Leary (604449),CSSO2G1 : Brian Leary (604449),CSNOXOS : Brian Leary (604449),CSOSG2 : Brian Leary (604449),CSNOX : Brian Leary (604449),RGGI : Brian Leary (604449)","ARP : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSSO2G1 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOXOS : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSOSG2 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOX : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),RGGI : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
MD,Rock Springs Generating Facility,7835,3,,2017,ARP,1093.33,12,182110.02,,0.565,0.0397,28.884,111845.627,1882017.712,3,,Cecil County,Electric Utility,"EP Rock Springs, LLC, Essential Power Rock Springs, LLC","EP Rock Springs, LLC, Essential Power Rock Springs, LLC","ARP : Brian Leary (604449),CSSO2G1 : Brian Leary (604449),CSNOXOS : Brian Leary (604449),CSOSG2 : Brian Leary (604449),CSNOX : Brian Leary (604449),RGGI : Brian Leary (604449)","ARP : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSSO2G1 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOXOS : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSOSG2 : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),CSNOX : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017),RGGI : Matthew Lydon (500625) (Started Aug 08, 2017) (Ended Oct 12, 2017)<br>Douglas Post (608604) (Started Oct 12, 2017)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,39.7183,-76.1606
